,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
455,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,7,관리소,B,0,,0,0,,
456,,,,,,,1.3,주배관,,,,,,,0,,7,주배관,B,0,,0,0,,
457,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,7,관리소,B,0,,0,0,,
458,,,,,,,1.8199999999999998,주배관,,,,,,,0,,7,주배관,B,0,,0,0,,
459,,"20""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,17,,,,,,17,5,5,관리소,B,85,,85,85,B,"ㅇ 주간 주배관 용접물량(전체물량의 20%)에서
     '내부선원법:외부선원법'의 비율을 '8:2'로 적용

 ㅇ투과두께 : 
    (내부선원법) 11.9mm
    (외부선원법) 11.9mm × 2(이중벽) = 23.8mm"
460,,,,,,,1,주배관,252,,,,,,252,,5,주배관,B,1260,,1260,1260,,
461,,,,,15mm초과~25mm이하,1.4,1.4,관리소,4,,,,,,4,,5,관리소,B,20,,20,28,,
462,,,,,,,1.4,주배관,63,,,,,,63,,5,주배관,B,315,,315,441,,
463,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,5,관리소,B,0,,0,0,,
464,,,,,,,1.3,주배관,,,,,,,0,,5,주배관,B,0,,0,0,,
465,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,5,관리소,B,0,,0,0,,
466,,,,,,,1.8199999999999998,주배관,,,,,,,0,,5,주배관,B,0,,0,0,,
467,,"16""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,5,5,관리소,A,0,,0,0,A,투과두께 : 9.5mm × 2(이중벽) = 19mm
468,,,,,,,1,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
469,,,,,15mm초과~25mm이하,1.4,1.4,관리소,1,,,,,,1,,5,관리소,A,5,,5,7,,
470,,,,,,,1.4,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
471,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,5,관리소,A,0,,0,0,,
472,,,,,,,1.3,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
473,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,5,관리소,A,0,,0,0,,
474,,,,,,,1.8199999999999998,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
475,,"14""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,5,5,관리소,A,0,,0,0,A,투과두께 : 9.5mm × 2(이중벽) = 19mm
476,,,,,,,1,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
477,,,,,15mm초과~25mm이하,1.4,1.4,관리소,18,,,,,,18,,5,관리소,A,90,,90,126,,
478,,,,,,,1.4,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
479,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,5,관리소,A,0,,0,0,,
480,,,,,,,1.3,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
481,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,5,관리소,A,0,,0,0,,
482,,,,,,,1.8199999999999998,주배관,,,,,,,0,,5,주배관,A,0,,0,0,,
483,,"12""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,4,4,관리소,A,0,,0,0,A,"ㅇ투과두께
    (P7,5) 9.5mm × 2(이중벽) = 19.0mm
    (P4,3,2,0.9) 8.4mm × 2(이중벽) = 16.8mm "
484,,,,,,,1,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
485,,,,,15mm초과~25mm이하,1.4,1.4,관리소,2,,,,,,2,,4,관리소,A,8,,8,11,,
486,,,,,,,1.4,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
487,,,,,25mm초과~40mm이하,2.2,2.2,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
488,,,,,,,2.2,주배관,,,,,,,,,4,주배관,A,0,,0,0,,
489,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
490,,,,,,,1.3,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
491,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
492,,,,,,,1.8199999999999998,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
493,,"10""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,4,4,관리소,A,0,,0,0,A,"ㅇ투과두께
    (P7,5) 9.5mm × 2(이중벽) = 19.0mm
    (P4,3,2,0.9) 7.8mm × 2(이중벽) = 15.6mm "
494,,,,,,,1,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
495,,,,,15mm초과~25mm이하,1.4,1.4,관리소,18,,,,,,18,,4,관리소,A,72,,72,101,,
496,,,,,,,1.4,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
497,,,,,25mm초과~40mm이하,2.2,2.2,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
498,,,,,,,2.2,주배관,,,,,,,,,4,주배관,A,0,,0,0,,
499,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
500,,,,,,,1.3,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
501,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
502,,,,,,,1.8199999999999998,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
503,,"8""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,투과두께 : 9.5mm × 2(이중벽) = 19mm
504,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
505,,,,,15mm초과~25mm이하,1.4,1.4,관리소,3,,,,,,3,,3,관리소,A/2,9,,9,13,,
506,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
507,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
508,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
509,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
510,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
511,,"6""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,4,,,,,,4,3,3,관리소,A,12,,12,12,A,투과두께 : 7.1mm × 2(이중벽) = 14.2mm
512,,,,,,,1,주배관,,,,,,,0,,3,주배관,A,0,,0,0,,
513,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A,0,,0,0,,
514,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A,0,,0,0,,
515,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A,0,,0,0,,
516,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A,0,,0,0,,
517,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A,0,,0,0,,
518,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A,0,,0,0,,
519,,"4""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,15,,,,,,15,3,3,관리소,A/2,45,,45,45,A/2,투과두께 : 6.0mm × 2(이중벽) = 12.0mm
520,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
521,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
522,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
523,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
524,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
525,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
526,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
527,,"3""","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,
528,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
529,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
530,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
531,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
532,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
533,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
534,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
535,,"3""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,
536,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
537,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
538,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
539,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
540,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
541,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
542,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
543,,"2""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,34,,,,,,34,3,3,관리소,A/2,102,,102,102,A/2,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
544,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
545,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
546,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
547,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
548,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
549,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
550,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
551,,"1½""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,3,,,,,,3,3,3,관리소,A/2,9,,9,9,A/2,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
552,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
553,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
554,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
555,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
556,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
557,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
558,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
559,,"1""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
560,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
561,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
562,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
563,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
564,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
565,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
566,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
567,,"3/4""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,2,,,,,,2,3,3,관리소,A/2,6,,6,6,A/2,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
568,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
569,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
570,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
571,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
572,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
573,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
574,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
575,,"1/2""",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,2,,,,,,2,3,3,관리소,A/2,6,,6,6,A/2,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
576,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
577,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
578,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
579,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
580,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
581,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
582,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
583,,"2½""이하-(1)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,2,2,관리소,A/2,0,,0,0,A/2,
584,,,,,,,1,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
585,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
586,,,,,,,1.4,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
587,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
588,,,,,,,1.3,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
589,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
590,,,,,,,1.8199999999999998,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
591,,"2½""이하-(2)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,
592,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
593,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
594,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
595,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
596,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
597,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
598,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
599,,"6""
(Weldolet)",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,,,,,,,0,6,6,관리소,B,0,,0,0,B,
600,,,,,,,1,주배관,,,,,,,0,,6,주배관,B,0,,0,0,,
601,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,6,관리소,B,0,,0,0,,
602,,,,,,,1.4,주배관,,,,,,,0,,6,주배관,B,0,,0,0,,
603,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,6,관리소,B,0,,0,0,,
604,,,,,,,1.3,주배관,,,,,,,0,,6,주배관,B,0,,0,0,,
605,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,6,관리소,B,0,,0,0,,
606,,,,,,,1.8199999999999998,주배관,,,,,,,0,,6,주배관,B,0,,0,0,,
607,,"4""
(Weldolet)",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,2,,,,,,2,6,6,관리소,A,12,,12,12,A,투과두께 : 6.0mm × 2(이중벽) = 12.0mm
608,,,,,,,1,주배관,,,,,,,0,,6,주배관,A,0,,0,0,,
609,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,6,관리소,A,0,,0,0,,
610,6.0,,,,,,1.4,주배관,,,,,,,0,,6,주배관,A,0,,0,0,,
611,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,6,관리소,A,0,,0,0,,
612,,,,,,,1.3,주배관,,,,,,,0,,6,주배관,A,0,,0,0,,
613,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,6,관리소,A,0,,0,0,,
614,,,,,,,1.8199999999999998,주배관,,,,,,,0,,6,주배관,A,0,,0,0,,
615,,"2""
(Weldolet)",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,8,,,,,,8,4,4,관리소,A,32,,32,32,A,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
616,,,,,,,1,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
617,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
618,,,,,,,1.4,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
619,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
620,,,,,,,1.3,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
621,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
622,,,,,,,1.8199999999999998,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
623,,"1½"" 
(Weldolet)",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,1,,,,,,1,4,4,관리소,A,4,,4,4,A,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
624,,,,,,,1,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
625,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
626,,,,,,,1.4,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
627,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
628,,,,,,,1.3,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
629,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
630,,,,,,,1.8199999999999998,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
631,,"3""~4""","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,
632,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
633,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
634,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
635,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
636,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
637,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
638,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
639,,"2½""이하-(1)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,2,2,관리소,A/2,0,,0,0,A/2,
640,,,,,,,1,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
641,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
642,,,,,,,1.4,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
643,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
644,,,,,,,1.3,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
645,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,2,관리소,A/2,0,,0,0,,
646,,,,,,,1.8199999999999998,주배관,,,,,,,0,,2,주배관,A/2,0,,0,0,,
647,,"2½""이하-(2)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,3,3,관리소,A/2,0,,0,0,A/2,
648,,,,,,,1,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
649,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
650,,,,,,,1.4,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
651,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
652,,,,,,,1.3,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
653,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,3,관리소,A/2,0,,0,0,,
654,,,,,,,1.8199999999999998,주배관,,,,,,,0,,3,주배관,A/2,0,,0,0,,
655,,"6""
(Weldolet)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,8,8,관리소,B,0,,0,0,B,
656,,,,,,,1,주배관,,,,,,,0,,8,주배관,B,0,,0,0,,
657,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,8,관리소,B,0,,0,0,,
658,,,,,,,1.4,주배관,,,,,,,0,,8,주배관,B,0,,0,0,,
659,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,8,관리소,B,0,,0,0,,
660,,,,,,,1.3,주배관,,,,,,,0,,8,주배관,B,0,,0,0,,
661,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,8,관리소,B,0,,0,0,,
662,,,,,,,1.8199999999999998,주배관,,,,,,,0,,8,주배관,B,0,,0,0,,
663,,"4""
(Weldolet)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,7,7,관리소,A,0,,0,0,A,
664,,,,,,,1,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
665,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
666,,,,,,,1.4,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
667,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
668,,,,,,,1.3,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
669,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
670,,,,,,,1.8199999999999998,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
671,,"2"" 이하
(Weldolet)","Ir-192(10~20Ci) 또는
Se-75(23.5~47Ci) 또는
Se-75(60Ci)",1,15mm 이하,1,1,관리소,,,,,,,0,7,7,관리소,A,0,,0,0,A,
672,,,,,,,1,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
673,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
674,,,,,,,1.4,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
675,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
676,,,,,,,1.3,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
677,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,7,관리소,A,0,,0,0,,
678,,,,,,,1.8199999999999998,주배관,,,,,,,0,,7,주배관,A,0,,0,0,,
679,,"1"" 
(Weldolet)",Ir-192 또는 Se-75,1,15mm 이하,1,1,관리소,1,,,,,,1,4,4,관리소,A,4,,4,4,A,투과두께 : 5.5mm이하(XS) × 2(이중벽) = 11.0mm이하
680,,,,,,,1,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
681,,,,,15mm초과~25mm이하,1.4,1.4,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
682,,,,,,,1.4,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
683,,,X-ray 발생장치,1.3,15mm 이하,1,1.3,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
684,,,,,,,1.3,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
685,,,,,15mm초과~25mm이하,1.4,1.8199999999999998,관리소,,,,,,,0,,4,관리소,A,0,,0,0,,
686,,,,,,,1.8199999999999998,주배관,,,,,,,0,,4,주배관,A,0,,0,0,,
687,,합계,,,,,,,453,0,0,0,0,0,453,,,,,2117,0,2117,2325,,
688,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,5211,,,,,,,,,,,,,,,,
